clip_id,video_id,video_file,track_id,person_id,clip_idx,n_frames,frame_paths,label
VID_5_006_C01,VID_5,VID_5.mp4,6,VID_5_006,1,8,custom_dataset\processed\VID_5\006\frame_0004.jpg;custom_dataset\processed\VID_5\006\frame_0005.jpg;custom_dataset\processed\VID_5\006\frame_0006.jpg;custom_dataset\processed\VID_5\006\frame_0007.jpg;custom_dataset\processed\VID_5\006\frame_0008.jpg;custom_dataset\processed\VID_5\006\frame_0009.jpg;custom_dataset\processed\VID_5\006\frame_0010.jpg;custom_dataset\processed\VID_5\006\frame_0011.jpg,
VID_5_006_C02,VID_5,VID_5.mp4,6,VID_5_006,2,8,custom_dataset\processed\VID_5\006\frame_0008.jpg;custom_dataset\processed\VID_5\006\frame_0009.jpg;custom_dataset\processed\VID_5\006\frame_0010.jpg;custom_dataset\processed\VID_5\006\frame_0011.jpg;custom_dataset\processed\VID_5\006\frame_0012.jpg;custom_dataset\processed\VID_5\006\frame_0013.jpg;custom_dataset\processed\VID_5\006\frame_0014.jpg;custom_dataset\processed\VID_5\006\frame_0017.jpg,
VID_5_006_C03,VID_5,VID_5.mp4,6,VID_5_006,3,8,custom_dataset\processed\VID_5\006\frame_0012.jpg;custom_dataset\processed\VID_5\006\frame_0013.jpg;custom_dataset\processed\VID_5\006\frame_0014.jpg;custom_dataset\processed\VID_5\006\frame_0017.jpg;custom_dataset\processed\VID_5\006\frame_0018.jpg;custom_dataset\processed\VID_5\006\frame_0019.jpg;custom_dataset\processed\VID_5\006\frame_0020.jpg;custom_dataset\processed\VID_5\006\frame_0021.jpg,
VID_5_007_C00,VID_5,VID_5.mp4,7,VID_5_007,0,8,custom_dataset\processed\VID_5\007\frame_0000.jpg;custom_dataset\processed\VID_5\007\frame_0001.jpg;custom_dataset\processed\VID_5\007\frame_0002.jpg;custom_dataset\processed\VID_5\007\frame_0003.jpg;custom_dataset\processed\VID_5\007\frame_0004.jpg;custom_dataset\processed\VID_5\007\frame_0005.jpg;custom_dataset\processed\VID_5\007\frame_0006.jpg;custom_dataset\processed\VID_5\007\frame_0007.jpg,
VID_5_007_C01,VID_5,VID_5.mp4,7,VID_5_007,1,8,custom_dataset\processed\VID_5\007\frame_0004.jpg;custom_dataset\processed\VID_5\007\frame_0005.jpg;custom_dataset\processed\VID_5\007\frame_0006.jpg;custom_dataset\processed\VID_5\007\frame_0007.jpg;custom_dataset\processed\VID_5\007\frame_0008.jpg;custom_dataset\processed\VID_5\007\frame_0009.jpg;custom_dataset\processed\VID_5\007\frame_0010.jpg;custom_dataset\processed\VID_5\007\frame_0011.jpg,
VID_5_007_C02,VID_5,VID_5.mp4,7,VID_5_007,2,8,custom_dataset\processed\VID_5\007\frame_0008.jpg;custom_dataset\processed\VID_5\007\frame_0009.jpg;custom_dataset\processed\VID_5\007\frame_0010.jpg;custom_dataset\processed\VID_5\007\frame_0011.jpg;custom_dataset\processed\VID_5\007\frame_0012.jpg;custom_dataset\processed\VID_5\007\frame_0013.jpg;custom_dataset\processed\VID_5\007\frame_0014.jpg;custom_dataset\processed\VID_5\007\frame_0015.jpg,
VID_5_007_C03,VID_5,VID_5.mp4,7,VID_5_007,3,8,custom_dataset\processed\VID_5\007\frame_0012.jpg;custom_dataset\processed\VID_5\007\frame_0013.jpg;custom_dataset\processed\VID_5\007\frame_0014.jpg;custom_dataset\processed\VID_5\007\frame_0015.jpg;custom_dataset\processed\VID_5\007\frame_0016.jpg;custom_dataset\processed\VID_5\007\frame_0017.jpg;custom_dataset\processed\VID_5\007\frame_0018.jpg;custom_dataset\processed\VID_5\007\frame_0019.jpg,
VID_5_007_C04,VID_5,VID_5.mp4,7,VID_5_007,4,8,custom_dataset\processed\VID_5\007\frame_0016.jpg;custom_dataset\processed\VID_5\007\frame_0017.jpg;custom_dataset\processed\VID_5\007\frame_0018.jpg;custom_dataset\processed\VID_5\007\frame_0019.jpg;custom_dataset\processed\VID_5\007\frame_0020.jpg;custom_dataset\processed\VID_5\007\frame_0021.jpg;custom_dataset\processed\VID_5\007\frame_0022.jpg;custom_dataset\processed\VID_5\007\frame_0023.jpg,
VID_5_007_C05,VID_5,VID_5.mp4,7,VID_5_007,5,8,custom_dataset\processed\VID_5\007\frame_0020.jpg;custom_dataset\processed\VID_5\007\frame_0021.jpg;custom_dataset\processed\VID_5\007\frame_0022.jpg;custom_dataset\processed\VID_5\007\frame_0023.jpg;custom_dataset\processed\VID_5\007\frame_0024.jpg;custom_dataset\processed\VID_5\007\frame_0025.jpg;custom_dataset\processed\VID_5\007\frame_0026.jpg;custom_dataset\processed\VID_5\007\frame_0027.jpg,
VID_5_007_C06,VID_5,VID_5.mp4,7,VID_5_007,6,8,custom_dataset\processed\VID_5\007\frame_0024.jpg;custom_dataset\processed\VID_5\007\frame_0025.jpg;custom_dataset\processed\VID_5\007\frame_0026.jpg;custom_dataset\processed\VID_5\007\frame_0027.jpg;custom_dataset\processed\VID_5\007\frame_0028.jpg;custom_dataset\processed\VID_5\007\frame_0029.jpg;custom_dataset\processed\VID_5\007\frame_0030.jpg;custom_dataset\processed\VID_5\007\frame_0031.jpg,
VID_5_007_C07,VID_5,VID_5.mp4,7,VID_5_007,7,8,custom_dataset\processed\VID_5\007\frame_0028.jpg;custom_dataset\processed\VID_5\007\frame_0029.jpg;custom_dataset\processed\VID_5\007\frame_0030.jpg;custom_dataset\processed\VID_5\007\frame_0031.jpg;custom_dataset\processed\VID_5\007\frame_0032.jpg;custom_dataset\processed\VID_5\007\frame_0033.jpg;custom_dataset\processed\VID_5\007\frame_0034.jpg;custom_dataset\processed\VID_5\007\frame_0035.jpg,
VID_5_007_C08,VID_5,VID_5.mp4,7,VID_5_007,8,8,custom_dataset\processed\VID_5\007\frame_0032.jpg;custom_dataset\processed\VID_5\007\frame_0033.jpg;custom_dataset\processed\VID_5\007\frame_0034.jpg;custom_dataset\processed\VID_5\007\frame_0035.jpg;custom_dataset\processed\VID_5\007\frame_0036.jpg;custom_dataset\processed\VID_5\007\frame_0037.jpg;custom_dataset\processed\VID_5\007\frame_0038.jpg;custom_dataset\processed\VID_5\007\frame_0039.jpg,
VID_5_008_C00,VID_5,VID_5.mp4,8,VID_5_008,0,8,custom_dataset\processed\VID_5\008\frame_0000.jpg;custom_dataset\processed\VID_5\008\frame_0001.jpg;custom_dataset\processed\VID_5\008\frame_0002.jpg;custom_dataset\processed\VID_5\008\frame_0003.jpg;custom_dataset\processed\VID_5\008\frame_0004.jpg;custom_dataset\processed\VID_5\008\frame_0005.jpg;custom_dataset\processed\VID_5\008\frame_0006.jpg;custom_dataset\processed\VID_5\008\frame_0007.jpg,
VID_5_009_C00,VID_5,VID_5.mp4,9,VID_5_009,0,8,custom_dataset\processed\VID_5\009\frame_0000.jpg;custom_dataset\processed\VID_5\009\frame_0001.jpg;custom_dataset\processed\VID_5\009\frame_0002.jpg;custom_dataset\processed\VID_5\009\frame_0003.jpg;custom_dataset\processed\VID_5\009\frame_0004.jpg;custom_dataset\processed\VID_5\009\frame_0005.jpg;custom_dataset\processed\VID_5\009\frame_0006.jpg;custom_dataset\processed\VID_5\009\frame_0010.jpg,
VID_5_017_C00,VID_5,VID_5.mp4,17,VID_5_017,0,8,custom_dataset\processed\VID_5\017\frame_0010.jpg;custom_dataset\processed\VID_5\017\frame_0011.jpg;custom_dataset\processed\VID_5\017\frame_0012.jpg;custom_dataset\processed\VID_5\017\frame_0013.jpg;custom_dataset\processed\VID_5\017\frame_0014.jpg;custom_dataset\processed\VID_5\017\frame_0015.jpg;custom_dataset\processed\VID_5\017\frame_0016.jpg;custom_dataset\processed\VID_5\017\frame_0017.jpg,
VID_5_017_C01,VID_5,VID_5.mp4,17,VID_5_017,1,8,custom_dataset\processed\VID_5\017\frame_0014.jpg;custom_dataset\processed\VID_5\017\frame_0015.jpg;custom_dataset\processed\VID_5\017\frame_0016.jpg;custom_dataset\processed\VID_5\017\frame_0017.jpg;custom_dataset\processed\VID_5\017\frame_0018.jpg;custom_dataset\processed\VID_5\017\frame_0019.jpg;custom_dataset\processed\VID_5\017\frame_0020.jpg;custom_dataset\processed\VID_5\017\frame_0023.jpg,
VID_5_017_C02,VID_5,VID_5.mp4,17,VID_5_017,2,8,custom_dataset\processed\VID_5\017\frame_0018.jpg;custom_dataset\processed\VID_5\017\frame_0019.jpg;custom_dataset\processed\VID_5\017\frame_0020.jpg;custom_dataset\processed\VID_5\017\frame_0023.jpg;custom_dataset\processed\VID_5\017\frame_0024.jpg;custom_dataset\processed\VID_5\017\frame_0025.jpg;custom_dataset\processed\VID_5\017\frame_0026.jpg;custom_dataset\processed\VID_5\017\frame_0027.jpg,
VID_5_018_C00,VID_5,VID_5.mp4,18,VID_5_018,0,8,custom_dataset\processed\VID_5\018\frame_0011.jpg;custom_dataset\processed\VID_5\018\frame_0013.jpg;custom_dataset\processed\VID_5\018\frame_0014.jpg;custom_dataset\processed\VID_5\018\frame_0015.jpg;custom_dataset\processed\VID_5\018\frame_0016.jpg;custom_dataset\processed\VID_5\018\frame_0017.jpg;custom_dataset\processed\VID_5\018\frame_0018.jpg;custom_dataset\processed\VID_5\018\frame_0021.jpg,
VID_5_019_C00,VID_5,VID_5.mp4,19,VID_5_019,0,8,custom_dataset\processed\VID_5\019\frame_0012.jpg;custom_dataset\processed\VID_5\019\frame_0013.jpg;custom_dataset\processed\VID_5\019\frame_0014.jpg;custom_dataset\processed\VID_5\019\frame_0015.jpg;custom_dataset\processed\VID_5\019\frame_0016.jpg;custom_dataset\processed\VID_5\019\frame_0017.jpg;custom_dataset\processed\VID_5\019\frame_0018.jpg;custom_dataset\processed\VID_5\019\frame_0019.jpg,
VID_5_019_C01,VID_5,VID_5.mp4,19,VID_5_019,1,8,custom_dataset\processed\VID_5\019\frame_0016.jpg;custom_dataset\processed\VID_5\019\frame_0017.jpg;custom_dataset\processed\VID_5\019\frame_0018.jpg;custom_dataset\processed\VID_5\019\frame_0019.jpg;custom_dataset\processed\VID_5\019\frame_0020.jpg;custom_dataset\processed\VID_5\019\frame_0021.jpg;custom_dataset\processed\VID_5\019\frame_0022.jpg;custom_dataset\processed\VID_5\019\frame_0023.jpg,
VID_5_019_C02,VID_5,VID_5.mp4,19,VID_5_019,2,8,custom_dataset\processed\VID_5\019\frame_0020.jpg;custom_dataset\processed\VID_5\019\frame_0021.jpg;custom_dataset\processed\VID_5\019\frame_0022.jpg;custom_dataset\processed\VID_5\019\frame_0023.jpg;custom_dataset\processed\VID_5\019\frame_0024.jpg;custom_dataset\processed\VID_5\019\frame_0025.jpg;custom_dataset\processed\VID_5\019\frame_0026.jpg;custom_dataset\processed\VID_5\019\frame_0027.jpg,
VID_5_026_C00,VID_5,VID_5.mp4,26,VID_5_026,0,8,custom_dataset\processed\VID_5\026\frame_0029.jpg;custom_dataset\processed\VID_5\026\frame_0030.jpg;custom_dataset\processed\VID_5\026\frame_0033.jpg;custom_dataset\processed\VID_5\026\frame_0034.jpg;custom_dataset\processed\VID_5\026\frame_0035.jpg;custom_dataset\processed\VID_5\026\frame_0036.jpg;custom_dataset\processed\VID_5\026\frame_0037.jpg;custom_dataset\processed\VID_5\026\frame_0039.jpg,
VID_5_026_C01,VID_5,VID_5.mp4,26,VID_5_026,1,8,custom_dataset\processed\VID_5\026\frame_0035.jpg;custom_dataset\processed\VID_5\026\frame_0036.jpg;custom_dataset\processed\VID_5\026\frame_0037.jpg;custom_dataset\processed\VID_5\026\frame_0039.jpg;custom_dataset\processed\VID_5\026\frame_0040.jpg;custom_dataset\processed\VID_5\026\frame_0041.jpg;custom_dataset\processed\VID_5\026\frame_0042.jpg;custom_dataset\processed\VID_5\026\frame_0043.jpg,
VID_5_031_C00,VID_5,VID_5.mp4,31,VID_5_031,0,8,custom_dataset\processed\VID_5\031\frame_0033.jpg;custom_dataset\processed\VID_5\031\frame_0034.jpg;custom_dataset\processed\VID_5\031\frame_0035.jpg;custom_dataset\processed\VID_5\031\frame_0036.jpg;custom_dataset\processed\VID_5\031\frame_0037.jpg;custom_dataset\processed\VID_5\031\frame_0038.jpg;custom_dataset\processed\VID_5\031\frame_0039.jpg;custom_dataset\processed\VID_5\031\frame_0040.jpg,
VID_5_031_C01,VID_5,VID_5.mp4,31,VID_5_031,1,8,custom_dataset\processed\VID_5\031\frame_0037.jpg;custom_dataset\processed\VID_5\031\frame_0038.jpg;custom_dataset\processed\VID_5\031\frame_0039.jpg;custom_dataset\processed\VID_5\031\frame_0040.jpg;custom_dataset\processed\VID_5\031\frame_0041.jpg;custom_dataset\processed\VID_5\031\frame_0043.jpg;custom_dataset\processed\VID_5\031\frame_0045.jpg;custom_dataset\processed\VID_5\031\frame_0046.jpg,
VID_5_032_C00,VID_5,VID_5.mp4,32,VID_5_032,0,8,custom_dataset\processed\VID_5\032\frame_0034.jpg;custom_dataset\processed\VID_5\032\frame_0035.jpg;custom_dataset\processed\VID_5\032\frame_0036.jpg;custom_dataset\processed\VID_5\032\frame_0037.jpg;custom_dataset\processed\VID_5\032\frame_0038.jpg;custom_dataset\processed\VID_5\032\frame_0041.jpg;custom_dataset\processed\VID_5\032\frame_0042.jpg;custom_dataset\processed\VID_5\032\frame_0043.jpg,
VID_5_033_C00,VID_5,VID_5.mp4,33,VID_5_033,0,8,custom_dataset\processed\VID_5\033\frame_0034.jpg;custom_dataset\processed\VID_5\033\frame_0035.jpg;custom_dataset\processed\VID_5\033\frame_0036.jpg;custom_dataset\processed\VID_5\033\frame_0037.jpg;custom_dataset\processed\VID_5\033\frame_0038.jpg;custom_dataset\processed\VID_5\033\frame_0039.jpg;custom_dataset\processed\VID_5\033\frame_0040.jpg;custom_dataset\processed\VID_5\033\frame_0041.jpg,
VID_5_033_C01,VID_5,VID_5.mp4,33,VID_5_033,1,8,custom_dataset\processed\VID_5\033\frame_0038.jpg;custom_dataset\processed\VID_5\033\frame_0039.jpg;custom_dataset\processed\VID_5\033\frame_0040.jpg;custom_dataset\processed\VID_5\033\frame_0041.jpg;custom_dataset\processed\VID_5\033\frame_0042.jpg;custom_dataset\processed\VID_5\033\frame_0043.jpg;custom_dataset\processed\VID_5\033\frame_0044.jpg;custom_dataset\processed\VID_5\033\frame_0045.jpg,
VID_5_034_C00,VID_5,VID_5.mp4,34,VID_5_034,0,8,custom_dataset\processed\VID_5\034\frame_0036.jpg;custom_dataset\processed\VID_5\034\frame_0038.jpg;custom_dataset\processed\VID_5\034\frame_0039.jpg;custom_dataset\processed\VID_5\034\frame_0040.jpg;custom_dataset\processed\VID_5\034\frame_0041.jpg;custom_dataset\processed\VID_5\034\frame_0042.jpg;custom_dataset\processed\VID_5\034\frame_0043.jpg;custom_dataset\processed\VID_5\034\frame_0044.jpg,
VID_5_036_C00,VID_5,VID_5.mp4,36,VID_5_036,0,8,custom_dataset\processed\VID_5\036\frame_0037.jpg;custom_dataset\processed\VID_5\036\frame_0038.jpg;custom_dataset\processed\VID_5\036\frame_0039.jpg;custom_dataset\processed\VID_5\036\frame_0040.jpg;custom_dataset\processed\VID_5\036\frame_0041.jpg;custom_dataset\processed\VID_5\036\frame_0042.jpg;custom_dataset\processed\VID_5\036\frame_0043.jpg;custom_dataset\processed\VID_5\036\frame_0044.jpg,
VID_6_001_C00,VID_6,VID_6.mp4,1,VID_6_001,0,8,custom_dataset\processed\VID_6\001\frame_0000.jpg;custom_dataset\processed\VID_6\001\frame_0001.jpg;custom_dataset\processed\VID_6\001\frame_0002.jpg;custom_dataset\processed\VID_6\001\frame_0003.jpg;custom_dataset\processed\VID_6\001\frame_0004.jpg;custom_dataset\processed\VID_6\001\frame_0005.jpg;custom_dataset\processed\VID_6\001\frame_0006.jpg;custom_dataset\processed\VID_6\001\frame_0007.jpg,
VID_6_001_C01,VID_6,VID_6.mp4,1,VID_6_001,1,8,custom_dataset\processed\VID_6\001\frame_0004.jpg;custom_dataset\processed\VID_6\001\frame_0005.jpg;custom_dataset\processed\VID_6\001\frame_0006.jpg;custom_dataset\processed\VID_6\001\frame_0007.jpg;custom_dataset\processed\VID_6\001\frame_0008.jpg;custom_dataset\processed\VID_6\001\frame_0009.jpg;custom_dataset\processed\VID_6\001\frame_0010.jpg;custom_dataset\processed\VID_6\001\frame_0011.jpg,
VID_6_001_C02,VID_6,VID_6.mp4,1,VID_6_001,2,8,custom_dataset\processed\VID_6\001\frame_0008.jpg;custom_dataset\processed\VID_6\001\frame_0009.jpg;custom_dataset\processed\VID_6\001\frame_0010.jpg;custom_dataset\processed\VID_6\001\frame_0011.jpg;custom_dataset\processed\VID_6\001\frame_0012.jpg;custom_dataset\processed\VID_6\001\frame_0013.jpg;custom_dataset\processed\VID_6\001\frame_0014.jpg;custom_dataset\processed\VID_6\001\frame_0015.jpg,
VID_6_001_C03,VID_6,VID_6.mp4,1,VID_6_001,3,8,custom_dataset\processed\VID_6\001\frame_0012.jpg;custom_dataset\processed\VID_6\001\frame_0013.jpg;custom_dataset\processed\VID_6\001\frame_0014.jpg;custom_dataset\processed\VID_6\001\frame_0015.jpg;custom_dataset\processed\VID_6\001\frame_0016.jpg;custom_dataset\processed\VID_6\001\frame_0017.jpg;custom_dataset\processed\VID_6\001\frame_0018.jpg;custom_dataset\processed\VID_6\001\frame_0019.jpg,
VID_6_001_C04,VID_6,VID_6.mp4,1,VID_6_001,4,8,custom_dataset\processed\VID_6\001\frame_0016.jpg;custom_dataset\processed\VID_6\001\frame_0017.jpg;custom_dataset\processed\VID_6\001\frame_0018.jpg;custom_dataset\processed\VID_6\001\frame_0019.jpg;custom_dataset\processed\VID_6\001\frame_0020.jpg;custom_dataset\processed\VID_6\001\frame_0021.jpg;custom_dataset\processed\VID_6\001\frame_0022.jpg;custom_dataset\processed\VID_6\001\frame_0023.jpg,
VID_6_001_C05,VID_6,VID_6.mp4,1,VID_6_001,5,8,custom_dataset\processed\VID_6\001\frame_0020.jpg;custom_dataset\processed\VID_6\001\frame_0021.jpg;custom_dataset\processed\VID_6\001\frame_0022.jpg;custom_dataset\processed\VID_6\001\frame_0023.jpg;custom_dataset\processed\VID_6\001\frame_0024.jpg;custom_dataset\processed\VID_6\001\frame_0025.jpg;custom_dataset\processed\VID_6\001\frame_0026.jpg;custom_dataset\processed\VID_6\001\frame_0027.jpg,
VID_6_001_C06,VID_6,VID_6.mp4,1,VID_6_001,6,8,custom_dataset\processed\VID_6\001\frame_0024.jpg;custom_dataset\processed\VID_6\001\frame_0025.jpg;custom_dataset\processed\VID_6\001\frame_0026.jpg;custom_dataset\processed\VID_6\001\frame_0027.jpg;custom_dataset\processed\VID_6\001\frame_0028.jpg;custom_dataset\processed\VID_6\001\frame_0029.jpg;custom_dataset\processed\VID_6\001\frame_0030.jpg;custom_dataset\processed\VID_6\001\frame_0031.jpg,
VID_6_001_C07,VID_6,VID_6.mp4,1,VID_6_001,7,8,custom_dataset\processed\VID_6\001\frame_0028.jpg;custom_dataset\processed\VID_6\001\frame_0029.jpg;custom_dataset\processed\VID_6\001\frame_0030.jpg;custom_dataset\processed\VID_6\001\frame_0031.jpg;custom_dataset\processed\VID_6\001\frame_0032.jpg;custom_dataset\processed\VID_6\001\frame_0033.jpg;custom_dataset\processed\VID_6\001\frame_0034.jpg;custom_dataset\processed\VID_6\001\frame_0035.jpg,
VID_6_001_C08,VID_6,VID_6.mp4,1,VID_6_001,8,8,custom_dataset\processed\VID_6\001\frame_0032.jpg;custom_dataset\processed\VID_6\001\frame_0033.jpg;custom_dataset\processed\VID_6\001\frame_0034.jpg;custom_dataset\processed\VID_6\001\frame_0035.jpg;custom_dataset\processed\VID_6\001\frame_0036.jpg;custom_dataset\processed\VID_6\001\frame_0037.jpg;custom_dataset\processed\VID_6\001\frame_0038.jpg;custom_dataset\processed\VID_6\001\frame_0039.jpg,
VID_6_001_C09,VID_6,VID_6.mp4,1,VID_6_001,9,8,custom_dataset\processed\VID_6\001\frame_0036.jpg;custom_dataset\processed\VID_6\001\frame_0037.jpg;custom_dataset\processed\VID_6\001\frame_0038.jpg;custom_dataset\processed\VID_6\001\frame_0039.jpg;custom_dataset\processed\VID_6\001\frame_0040.jpg;custom_dataset\processed\VID_6\001\frame_0041.jpg;custom_dataset\processed\VID_6\001\frame_0042.jpg;custom_dataset\processed\VID_6\001\frame_0043.jpg,
VID_6_002_C00,VID_6,VID_6.mp4,2,VID_6_002,0,8,custom_dataset\processed\VID_6\002\frame_0000.jpg;custom_dataset\processed\VID_6\002\frame_0001.jpg;custom_dataset\processed\VID_6\002\frame_0002.jpg;custom_dataset\processed\VID_6\002\frame_0003.jpg;custom_dataset\processed\VID_6\002\frame_0004.jpg;custom_dataset\processed\VID_6\002\frame_0005.jpg;custom_dataset\processed\VID_6\002\frame_0006.jpg;custom_dataset\processed\VID_6\002\frame_0007.jpg,
VID_6_002_C01,VID_6,VID_6.mp4,2,VID_6_002,1,8,custom_dataset\processed\VID_6\002\frame_0004.jpg;custom_dataset\processed\VID_6\002\frame_0005.jpg;custom_dataset\processed\VID_6\002\frame_0006.jpg;custom_dataset\processed\VID_6\002\frame_0007.jpg;custom_dataset\processed\VID_6\002\frame_0008.jpg;custom_dataset\processed\VID_6\002\frame_0009.jpg;custom_dataset\processed\VID_6\002\frame_0010.jpg;custom_dataset\processed\VID_6\002\frame_0011.jpg,
VID_6_002_C02,VID_6,VID_6.mp4,2,VID_6_002,2,8,custom_dataset\processed\VID_6\002\frame_0008.jpg;custom_dataset\processed\VID_6\002\frame_0009.jpg;custom_dataset\processed\VID_6\002\frame_0010.jpg;custom_dataset\processed\VID_6\002\frame_0011.jpg;custom_dataset\processed\VID_6\002\frame_0012.jpg;custom_dataset\processed\VID_6\002\frame_0013.jpg;custom_dataset\processed\VID_6\002\frame_0014.jpg;custom_dataset\processed\VID_6\002\frame_0015.jpg,
VID_6_002_C03,VID_6,VID_6.mp4,2,VID_6_002,3,8,custom_dataset\processed\VID_6\002\frame_0012.jpg;custom_dataset\processed\VID_6\002\frame_0013.jpg;custom_dataset\processed\VID_6\002\frame_0014.jpg;custom_dataset\processed\VID_6\002\frame_0015.jpg;custom_dataset\processed\VID_6\002\frame_0016.jpg;custom_dataset\processed\VID_6\002\frame_0017.jpg;custom_dataset\processed\VID_6\002\frame_0018.jpg;custom_dataset\processed\VID_6\002\frame_0019.jpg,
VID_6_002_C04,VID_6,VID_6.mp4,2,VID_6_002,4,8,custom_dataset\processed\VID_6\002\frame_0016.jpg;custom_dataset\processed\VID_6\002\frame_0017.jpg;custom_dataset\processed\VID_6\002\frame_0018.jpg;custom_dataset\processed\VID_6\002\frame_0019.jpg;custom_dataset\processed\VID_6\002\frame_0020.jpg;custom_dataset\processed\VID_6\002\frame_0021.jpg;custom_dataset\processed\VID_6\002\frame_0022.jpg;custom_dataset\processed\VID_6\002\frame_0023.jpg,
VID_6_002_C05,VID_6,VID_6.mp4,2,VID_6_002,5,8,custom_dataset\processed\VID_6\002\frame_0020.jpg;custom_dataset\processed\VID_6\002\frame_0021.jpg;custom_dataset\processed\VID_6\002\frame_0022.jpg;custom_dataset\processed\VID_6\002\frame_0023.jpg;custom_dataset\processed\VID_6\002\frame_0024.jpg;custom_dataset\processed\VID_6\002\frame_0025.jpg;custom_dataset\processed\VID_6\002\frame_0026.jpg;custom_dataset\processed\VID_6\002\frame_0027.jpg,
VID_6_002_C06,VID_6,VID_6.mp4,2,VID_6_002,6,8,custom_dataset\processed\VID_6\002\frame_0024.jpg;custom_dataset\processed\VID_6\002\frame_0025.jpg;custom_dataset\processed\VID_6\002\frame_0026.jpg;custom_dataset\processed\VID_6\002\frame_0027.jpg;custom_dataset\processed\VID_6\002\frame_0028.jpg;custom_dataset\processed\VID_6\002\frame_0029.jpg;custom_dataset\processed\VID_6\002\frame_0030.jpg;custom_dataset\processed\VID_6\002\frame_0031.jpg,
VID_6_002_C07,VID_6,VID_6.mp4,2,VID_6_002,7,8,custom_dataset\processed\VID_6\002\frame_0028.jpg;custom_dataset\processed\VID_6\002\frame_0029.jpg;custom_dataset\processed\VID_6\002\frame_0030.jpg;custom_dataset\processed\VID_6\002\frame_0031.jpg;custom_dataset\processed\VID_6\002\frame_0032.jpg;custom_dataset\processed\VID_6\002\frame_0033.jpg;custom_dataset\processed\VID_6\002\frame_0034.jpg;custom_dataset\processed\VID_6\002\frame_0035.jpg,
VID_6_002_C08,VID_6,VID_6.mp4,2,VID_6_002,8,8,custom_dataset\processed\VID_6\002\frame_0032.jpg;custom_dataset\processed\VID_6\002\frame_0033.jpg;custom_dataset\processed\VID_6\002\frame_0034.jpg;custom_dataset\processed\VID_6\002\frame_0035.jpg;custom_dataset\processed\VID_6\002\frame_0036.jpg;custom_dataset\processed\VID_6\002\frame_0037.jpg;custom_dataset\processed\VID_6\002\frame_0038.jpg;custom_dataset\processed\VID_6\002\frame_0039.jpg,
VID_6_002_C09,VID_6,VID_6.mp4,2,VID_6_002,9,8,custom_dataset\processed\VID_6\002\frame_0036.jpg;custom_dataset\processed\VID_6\002\frame_0037.jpg;custom_dataset\processed\VID_6\002\frame_0038.jpg;custom_dataset\processed\VID_6\002\frame_0039.jpg;custom_dataset\processed\VID_6\002\frame_0040.jpg;custom_dataset\processed\VID_6\002\frame_0041.jpg;custom_dataset\processed\VID_6\002\frame_0042.jpg;custom_dataset\processed\VID_6\002\frame_0043.jpg,
VID_6_003_C00,VID_6,VID_6.mp4,3,VID_6_003,0,8,custom_dataset\processed\VID_6\003\frame_0000.jpg;custom_dataset\processed\VID_6\003\frame_0001.jpg;custom_dataset\processed\VID_6\003\frame_0002.jpg;custom_dataset\processed\VID_6\003\frame_0003.jpg;custom_dataset\processed\VID_6\003\frame_0004.jpg;custom_dataset\processed\VID_6\003\frame_0005.jpg;custom_dataset\processed\VID_6\003\frame_0006.jpg;custom_dataset\processed\VID_6\003\frame_0007.jpg,
VID_6_003_C01,VID_6,VID_6.mp4,3,VID_6_003,1,8,custom_dataset\processed\VID_6\003\frame_0004.jpg;custom_dataset\processed\VID_6\003\frame_0005.jpg;custom_dataset\processed\VID_6\003\frame_0006.jpg;custom_dataset\processed\VID_6\003\frame_0007.jpg;custom_dataset\processed\VID_6\003\frame_0008.jpg;custom_dataset\processed\VID_6\003\frame_0009.jpg;custom_dataset\processed\VID_6\003\frame_0010.jpg;custom_dataset\processed\VID_6\003\frame_0011.jpg,
VID_6_003_C02,VID_6,VID_6.mp4,3,VID_6_003,2,8,custom_dataset\processed\VID_6\003\frame_0008.jpg;custom_dataset\processed\VID_6\003\frame_0009.jpg;custom_dataset\processed\VID_6\003\frame_0010.jpg;custom_dataset\processed\VID_6\003\frame_0011.jpg;custom_dataset\processed\VID_6\003\frame_0012.jpg;custom_dataset\processed\VID_6\003\frame_0013.jpg;custom_dataset\processed\VID_6\003\frame_0014.jpg;custom_dataset\processed\VID_6\003\frame_0015.jpg,
VID_6_003_C03,VID_6,VID_6.mp4,3,VID_6_003,3,8,custom_dataset\processed\VID_6\003\frame_0012.jpg;custom_dataset\processed\VID_6\003\frame_0013.jpg;custom_dataset\processed\VID_6\003\frame_0014.jpg;custom_dataset\processed\VID_6\003\frame_0015.jpg;custom_dataset\processed\VID_6\003\frame_0016.jpg;custom_dataset\processed\VID_6\003\frame_0017.jpg;custom_dataset\processed\VID_6\003\frame_0018.jpg;custom_dataset\processed\VID_6\003\frame_0019.jpg,
