pair_id,label,feat_A,feat_B,video_id,frame_w,frame_h,track_id_A,track_id_B
VID_ (10)_A002_B007_f0012,N,data\collab_cache\VID_ (10)_A002_B007_f0012_A.npy,data\collab_cache\VID_ (10)_A002_B007_f0012_B.npy,VID_ (10),848,480,2,7
VID_ (10)_A002_B003_f0016,N,data\collab_cache\VID_ (10)_A002_B003_f0016_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0016_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0016,N,data\collab_cache\VID_ (10)_A002_B004_f0016_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0016_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0016,N,data\collab_cache\VID_ (10)_A002_B005_f0016_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0016_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B007_f0016,N,data\collab_cache\VID_ (10)_A002_B007_f0016_A.npy,data\collab_cache\VID_ (10)_A002_B007_f0016_B.npy,VID_ (10),848,480,2,7
VID_ (10)_A002_B003_f0020,N,data\collab_cache\VID_ (10)_A002_B003_f0020_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0020_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0020,N,data\collab_cache\VID_ (10)_A002_B004_f0020_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0020_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0020,N,data\collab_cache\VID_ (10)_A002_B005_f0020_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0020_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B006_f0020,N,data\collab_cache\VID_ (10)_A002_B006_f0020_A.npy,data\collab_cache\VID_ (10)_A002_B006_f0020_B.npy,VID_ (10),848,480,2,6
VID_ (10)_A002_B003_f0024,N,data\collab_cache\VID_ (10)_A002_B003_f0024_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0024_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0024,N,data\collab_cache\VID_ (10)_A002_B004_f0024_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0024_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0024,N,data\collab_cache\VID_ (10)_A002_B005_f0024_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0024_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B006_f0024,N,data\collab_cache\VID_ (10)_A002_B006_f0024_A.npy,data\collab_cache\VID_ (10)_A002_B006_f0024_B.npy,VID_ (10),848,480,2,6
VID_ (10)_A002_B003_f0028,N,data\collab_cache\VID_ (10)_A002_B003_f0028_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0028_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0028,N,data\collab_cache\VID_ (10)_A002_B004_f0028_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0028_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0028,N,data\collab_cache\VID_ (10)_A002_B005_f0028_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0028_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B006_f0028,N,data\collab_cache\VID_ (10)_A002_B006_f0028_A.npy,data\collab_cache\VID_ (10)_A002_B006_f0028_B.npy,VID_ (10),848,480,2,6
VID_ (10)_A002_B003_f0032,N,data\collab_cache\VID_ (10)_A002_B003_f0032_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0032_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0032,N,data\collab_cache\VID_ (10)_A002_B004_f0032_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0032_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0032,N,data\collab_cache\VID_ (10)_A002_B005_f0032_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0032_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B006_f0032,N,data\collab_cache\VID_ (10)_A002_B006_f0032_A.npy,data\collab_cache\VID_ (10)_A002_B006_f0032_B.npy,VID_ (10),848,480,2,6
VID_ (10)_A002_B003_f0036,N,data\collab_cache\VID_ (10)_A002_B003_f0036_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0036_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0036,N,data\collab_cache\VID_ (10)_A002_B004_f0036_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0036_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0036,N,data\collab_cache\VID_ (10)_A002_B005_f0036_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0036_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B006_f0036,N,data\collab_cache\VID_ (10)_A002_B006_f0036_A.npy,data\collab_cache\VID_ (10)_A002_B006_f0036_B.npy,VID_ (10),848,480,2,6
VID_ (10)_A002_B003_f0040,N,data\collab_cache\VID_ (10)_A002_B003_f0040_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0040_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0040,N,data\collab_cache\VID_ (10)_A002_B004_f0040_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0040_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0040,N,data\collab_cache\VID_ (10)_A002_B005_f0040_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0040_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B006_f0040,N,data\collab_cache\VID_ (10)_A002_B006_f0040_A.npy,data\collab_cache\VID_ (10)_A002_B006_f0040_B.npy,VID_ (10),848,480,2,6
VID_ (10)_A002_B003_f0044,N,data\collab_cache\VID_ (10)_A002_B003_f0044_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0044_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0044,N,data\collab_cache\VID_ (10)_A002_B004_f0044_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0044_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0044,N,data\collab_cache\VID_ (10)_A002_B005_f0044_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0044_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B003_f0048,N,data\collab_cache\VID_ (10)_A002_B003_f0048_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0048_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0048,N,data\collab_cache\VID_ (10)_A002_B004_f0048_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0048_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0048,N,data\collab_cache\VID_ (10)_A002_B005_f0048_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0048_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B008_f0048,N,data\collab_cache\VID_ (10)_A002_B008_f0048_A.npy,data\collab_cache\VID_ (10)_A002_B008_f0048_B.npy,VID_ (10),848,480,2,8
VID_ (10)_A002_B003_f0052,N,data\collab_cache\VID_ (10)_A002_B003_f0052_A.npy,data\collab_cache\VID_ (10)_A002_B003_f0052_B.npy,VID_ (10),848,480,2,3
VID_ (10)_A002_B004_f0052,N,data\collab_cache\VID_ (10)_A002_B004_f0052_A.npy,data\collab_cache\VID_ (10)_A002_B004_f0052_B.npy,VID_ (10),848,480,2,4
VID_ (10)_A002_B005_f0052,N,data\collab_cache\VID_ (10)_A002_B005_f0052_A.npy,data\collab_cache\VID_ (10)_A002_B005_f0052_B.npy,VID_ (10),848,480,2,5
VID_ (10)_A002_B008_f0052,N,data\collab_cache\VID_ (10)_A002_B008_f0052_A.npy,data\collab_cache\VID_ (10)_A002_B008_f0052_B.npy,VID_ (10),848,480,2,8
VID_ (10)_A003_B004_f0000,N,data\collab_cache\VID_ (10)_A003_B004_f0000_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0000_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0000,N,data\collab_cache\VID_ (10)_A003_B005_f0000_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0000_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B004_f0004,N,data\collab_cache\VID_ (10)_A003_B004_f0004_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0004_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0004,N,data\collab_cache\VID_ (10)_A003_B005_f0004_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0004_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B004_f0008,N,data\collab_cache\VID_ (10)_A003_B004_f0008_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0008_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0008,N,data\collab_cache\VID_ (10)_A003_B005_f0008_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0008_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B004_f0012,N,data\collab_cache\VID_ (10)_A003_B004_f0012_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0012_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0012,N,data\collab_cache\VID_ (10)_A003_B005_f0012_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0012_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B004_f0016,N,data\collab_cache\VID_ (10)_A003_B004_f0016_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0016_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0016,N,data\collab_cache\VID_ (10)_A003_B005_f0016_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0016_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B004_f0020,N,data\collab_cache\VID_ (10)_A003_B004_f0020_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0020_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0020,N,data\collab_cache\VID_ (10)_A003_B005_f0020_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0020_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B006_f0020,N,data\collab_cache\VID_ (10)_A003_B006_f0020_A.npy,data\collab_cache\VID_ (10)_A003_B006_f0020_B.npy,VID_ (10),848,480,3,6
VID_ (10)_A003_B004_f0024,N,data\collab_cache\VID_ (10)_A003_B004_f0024_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0024_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0024,N,data\collab_cache\VID_ (10)_A003_B005_f0024_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0024_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B006_f0024,N,data\collab_cache\VID_ (10)_A003_B006_f0024_A.npy,data\collab_cache\VID_ (10)_A003_B006_f0024_B.npy,VID_ (10),848,480,3,6
VID_ (10)_A003_B004_f0028,N,data\collab_cache\VID_ (10)_A003_B004_f0028_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0028_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0028,N,data\collab_cache\VID_ (10)_A003_B005_f0028_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0028_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B006_f0028,N,data\collab_cache\VID_ (10)_A003_B006_f0028_A.npy,data\collab_cache\VID_ (10)_A003_B006_f0028_B.npy,VID_ (10),848,480,3,6
VID_ (10)_A003_B004_f0032,N,data\collab_cache\VID_ (10)_A003_B004_f0032_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0032_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0032,N,data\collab_cache\VID_ (10)_A003_B005_f0032_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0032_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B006_f0032,N,data\collab_cache\VID_ (10)_A003_B006_f0032_A.npy,data\collab_cache\VID_ (10)_A003_B006_f0032_B.npy,VID_ (10),848,480,3,6
VID_ (10)_A003_B004_f0036,N,data\collab_cache\VID_ (10)_A003_B004_f0036_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0036_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0036,N,data\collab_cache\VID_ (10)_A003_B005_f0036_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0036_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B006_f0036,N,data\collab_cache\VID_ (10)_A003_B006_f0036_A.npy,data\collab_cache\VID_ (10)_A003_B006_f0036_B.npy,VID_ (10),848,480,3,6
VID_ (10)_A003_B004_f0040,N,data\collab_cache\VID_ (10)_A003_B004_f0040_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0040_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0040,N,data\collab_cache\VID_ (10)_A003_B005_f0040_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0040_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B004_f0044,N,data\collab_cache\VID_ (10)_A003_B004_f0044_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0044_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0044,N,data\collab_cache\VID_ (10)_A003_B005_f0044_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0044_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B004_f0048,N,data\collab_cache\VID_ (10)_A003_B004_f0048_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0048_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0048,N,data\collab_cache\VID_ (10)_A003_B005_f0048_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0048_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A003_B004_f0052,N,data\collab_cache\VID_ (10)_A003_B004_f0052_A.npy,data\collab_cache\VID_ (10)_A003_B004_f0052_B.npy,VID_ (10),848,480,3,4
VID_ (10)_A003_B005_f0052,N,data\collab_cache\VID_ (10)_A003_B005_f0052_A.npy,data\collab_cache\VID_ (10)_A003_B005_f0052_B.npy,VID_ (10),848,480,3,5
VID_ (10)_A004_B005_f0000,N,data\collab_cache\VID_ (10)_A004_B005_f0000_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0000_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B005_f0004,N,data\collab_cache\VID_ (10)_A004_B005_f0004_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0004_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B005_f0008,N,data\collab_cache\VID_ (10)_A004_B005_f0008_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0008_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B007_f0008,N,data\collab_cache\VID_ (10)_A004_B007_f0008_A.npy,data\collab_cache\VID_ (10)_A004_B007_f0008_B.npy,VID_ (10),848,480,4,7
VID_ (10)_A004_B005_f0012,N,data\collab_cache\VID_ (10)_A004_B005_f0012_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0012_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B007_f0012,N,data\collab_cache\VID_ (10)_A004_B007_f0012_A.npy,data\collab_cache\VID_ (10)_A004_B007_f0012_B.npy,VID_ (10),848,480,4,7
VID_ (10)_A004_B005_f0016,N,data\collab_cache\VID_ (10)_A004_B005_f0016_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0016_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B007_f0016,N,data\collab_cache\VID_ (10)_A004_B007_f0016_A.npy,data\collab_cache\VID_ (10)_A004_B007_f0016_B.npy,VID_ (10),848,480,4,7
VID_ (10)_A004_B005_f0020,N,data\collab_cache\VID_ (10)_A004_B005_f0020_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0020_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B006_f0020,N,data\collab_cache\VID_ (10)_A004_B006_f0020_A.npy,data\collab_cache\VID_ (10)_A004_B006_f0020_B.npy,VID_ (10),848,480,4,6
VID_ (10)_A004_B005_f0024,N,data\collab_cache\VID_ (10)_A004_B005_f0024_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0024_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B006_f0024,N,data\collab_cache\VID_ (10)_A004_B006_f0024_A.npy,data\collab_cache\VID_ (10)_A004_B006_f0024_B.npy,VID_ (10),848,480,4,6
VID_ (10)_A004_B005_f0028,N,data\collab_cache\VID_ (10)_A004_B005_f0028_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0028_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B006_f0028,N,data\collab_cache\VID_ (10)_A004_B006_f0028_A.npy,data\collab_cache\VID_ (10)_A004_B006_f0028_B.npy,VID_ (10),848,480,4,6
VID_ (10)_A004_B005_f0032,N,data\collab_cache\VID_ (10)_A004_B005_f0032_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0032_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B006_f0032,N,data\collab_cache\VID_ (10)_A004_B006_f0032_A.npy,data\collab_cache\VID_ (10)_A004_B006_f0032_B.npy,VID_ (10),848,480,4,6
VID_ (10)_A004_B005_f0036,N,data\collab_cache\VID_ (10)_A004_B005_f0036_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0036_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B006_f0036,N,data\collab_cache\VID_ (10)_A004_B006_f0036_A.npy,data\collab_cache\VID_ (10)_A004_B006_f0036_B.npy,VID_ (10),848,480,4,6
VID_ (10)_A004_B005_f0040,N,data\collab_cache\VID_ (10)_A004_B005_f0040_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0040_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B006_f0040,N,data\collab_cache\VID_ (10)_A004_B006_f0040_A.npy,data\collab_cache\VID_ (10)_A004_B006_f0040_B.npy,VID_ (10),848,480,4,6
VID_ (10)_A004_B005_f0044,N,data\collab_cache\VID_ (10)_A004_B005_f0044_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0044_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B008_f0044,N,data\collab_cache\VID_ (10)_A004_B008_f0044_A.npy,data\collab_cache\VID_ (10)_A004_B008_f0044_B.npy,VID_ (10),848,480,4,8
VID_ (10)_A004_B005_f0048,N,data\collab_cache\VID_ (10)_A004_B005_f0048_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0048_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B008_f0048,N,data\collab_cache\VID_ (10)_A004_B008_f0048_A.npy,data\collab_cache\VID_ (10)_A004_B008_f0048_B.npy,VID_ (10),848,480,4,8
VID_ (10)_A004_B005_f0052,N,data\collab_cache\VID_ (10)_A004_B005_f0052_A.npy,data\collab_cache\VID_ (10)_A004_B005_f0052_B.npy,VID_ (10),848,480,4,5
VID_ (10)_A004_B008_f0052,N,data\collab_cache\VID_ (10)_A004_B008_f0052_A.npy,data\collab_cache\VID_ (10)_A004_B008_f0052_B.npy,VID_ (10),848,480,4,8
VID_ (10)_A005_B007_f0008,N,data\collab_cache\VID_ (10)_A005_B007_f0008_A.npy,data\collab_cache\VID_ (10)_A005_B007_f0008_B.npy,VID_ (10),848,480,5,7
VID_ (10)_A005_B007_f0012,N,data\collab_cache\VID_ (10)_A005_B007_f0012_A.npy,data\collab_cache\VID_ (10)_A005_B007_f0012_B.npy,VID_ (10),848,480,5,7
VID_ (10)_A005_B007_f0016,N,data\collab_cache\VID_ (10)_A005_B007_f0016_A.npy,data\collab_cache\VID_ (10)_A005_B007_f0016_B.npy,VID_ (10),848,480,5,7
VID_ (10)_A005_B006_f0020,N,data\collab_cache\VID_ (10)_A005_B006_f0020_A.npy,data\collab_cache\VID_ (10)_A005_B006_f0020_B.npy,VID_ (10),848,480,5,6
VID_ (10)_A005_B006_f0024,N,data\collab_cache\VID_ (10)_A005_B006_f0024_A.npy,data\collab_cache\VID_ (10)_A005_B006_f0024_B.npy,VID_ (10),848,480,5,6
VID_ (10)_A005_B006_f0028,N,data\collab_cache\VID_ (10)_A005_B006_f0028_A.npy,data\collab_cache\VID_ (10)_A005_B006_f0028_B.npy,VID_ (10),848,480,5,6
VID_ (10)_A005_B006_f0032,N,data\collab_cache\VID_ (10)_A005_B006_f0032_A.npy,data\collab_cache\VID_ (10)_A005_B006_f0032_B.npy,VID_ (10),848,480,5,6
VID_ (10)_A005_B006_f0036,N,data\collab_cache\VID_ (10)_A005_B006_f0036_A.npy,data\collab_cache\VID_ (10)_A005_B006_f0036_B.npy,VID_ (10),848,480,5,6
VID_ (10)_A005_B006_f0040,N,data\collab_cache\VID_ (10)_A005_B006_f0040_A.npy,data\collab_cache\VID_ (10)_A005_B006_f0040_B.npy,VID_ (10),848,480,5,6
VID_ (10)_A005_B008_f0044,N,data\collab_cache\VID_ (10)_A005_B008_f0044_A.npy,data\collab_cache\VID_ (10)_A005_B008_f0044_B.npy,VID_ (10),848,480,5,8
VID_ (10)_A005_B008_f0048,N,data\collab_cache\VID_ (10)_A005_B008_f0048_A.npy,data\collab_cache\VID_ (10)_A005_B008_f0048_B.npy,VID_ (10),848,480,5,8
VID_ (10)_A005_B008_f0052,N,data\collab_cache\VID_ (10)_A005_B008_f0052_A.npy,data\collab_cache\VID_ (10)_A005_B008_f0052_B.npy,VID_ (10),848,480,5,8
VID_ (10)_A008_B001_f0049,N,data\collab_cache\VID_ (10)_A008_B001_f0049_A.npy,data\collab_cache\VID_ (10)_A008_B001_f0049_B.npy,VID_ (10),848,480,8,1
VID_ (10)_A008_B002_f0049,N,data\collab_cache\VID_ (10)_A008_B002_f0049_A.npy,data\collab_cache\VID_ (10)_A008_B002_f0049_B.npy,VID_ (10),848,480,8,2
VID_ (10)_A008_B004_f0049,N,data\collab_cache\VID_ (10)_A008_B004_f0049_A.npy,data\collab_cache\VID_ (10)_A008_B004_f0049_B.npy,VID_ (10),848,480,8,4
VID_ (10)_A008_B005_f0049,N,data\collab_cache\VID_ (10)_A008_B005_f0049_A.npy,data\collab_cache\VID_ (10)_A008_B005_f0049_B.npy,VID_ (10),848,480,8,5
VID_ (10)_A008_B001_f0053,N,data\collab_cache\VID_ (10)_A008_B001_f0053_A.npy,data\collab_cache\VID_ (10)_A008_B001_f0053_B.npy,VID_ (10),848,480,8,1
VID_ (10)_A008_B002_f0053,N,data\collab_cache\VID_ (10)_A008_B002_f0053_A.npy,data\collab_cache\VID_ (10)_A008_B002_f0053_B.npy,VID_ (10),848,480,8,2
VID_ (10)_A008_B004_f0053,N,data\collab_cache\VID_ (10)_A008_B004_f0053_A.npy,data\collab_cache\VID_ (10)_A008_B004_f0053_B.npy,VID_ (10),848,480,8,4
VID_ (10)_A008_B005_f0053,N,data\collab_cache\VID_ (10)_A008_B005_f0053_A.npy,data\collab_cache\VID_ (10)_A008_B005_f0053_B.npy,VID_ (10),848,480,8,5
VID_ (11)_A001_B002_f0000,N,data\collab_cache\VID_ (11)_A001_B002_f0000_A.npy,data\collab_cache\VID_ (11)_A001_B002_f0000_B.npy,VID_ (11),848,480,1,2
VID_ (11)_A001_B003_f0000,N,data\collab_cache\VID_ (11)_A001_B003_f0000_A.npy,data\collab_cache\VID_ (11)_A001_B003_f0000_B.npy,VID_ (11),848,480,1,3
VID_ (11)_A001_B004_f0000,N,data\collab_cache\VID_ (11)_A001_B004_f0000_A.npy,data\collab_cache\VID_ (11)_A001_B004_f0000_B.npy,VID_ (11),848,480,1,4
VID_ (11)_A001_B005_f0000,N,data\collab_cache\VID_ (11)_A001_B005_f0000_A.npy,data\collab_cache\VID_ (11)_A001_B005_f0000_B.npy,VID_ (11),848,480,1,5
VID_ (11)_A001_B006_f0000,N,data\collab_cache\VID_ (11)_A001_B006_f0000_A.npy,data\collab_cache\VID_ (11)_A001_B006_f0000_B.npy,VID_ (11),848,480,1,6
VID_ (11)_A001_B007_f0000,N,data\collab_cache\VID_ (11)_A001_B007_f0000_A.npy,data\collab_cache\VID_ (11)_A001_B007_f0000_B.npy,VID_ (11),848,480,1,7
VID_ (11)_A001_B002_f0004,N,data\collab_cache\VID_ (11)_A001_B002_f0004_A.npy,data\collab_cache\VID_ (11)_A001_B002_f0004_B.npy,VID_ (11),848,480,1,2
VID_ (11)_A001_B003_f0004,N,data\collab_cache\VID_ (11)_A001_B003_f0004_A.npy,data\collab_cache\VID_ (11)_A001_B003_f0004_B.npy,VID_ (11),848,480,1,3
VID_ (11)_A001_B004_f0004,N,data\collab_cache\VID_ (11)_A001_B004_f0004_A.npy,data\collab_cache\VID_ (11)_A001_B004_f0004_B.npy,VID_ (11),848,480,1,4
VID_ (11)_A001_B005_f0004,N,data\collab_cache\VID_ (11)_A001_B005_f0004_A.npy,data\collab_cache\VID_ (11)_A001_B005_f0004_B.npy,VID_ (11),848,480,1,5
VID_ (11)_A001_B006_f0004,N,data\collab_cache\VID_ (11)_A001_B006_f0004_A.npy,data\collab_cache\VID_ (11)_A001_B006_f0004_B.npy,VID_ (11),848,480,1,6
VID_ (11)_A001_B007_f0004,N,data\collab_cache\VID_ (11)_A001_B007_f0004_A.npy,data\collab_cache\VID_ (11)_A001_B007_f0004_B.npy,VID_ (11),848,480,1,7
VID_ (11)_A001_B009_f0004,N,data\collab_cache\VID_ (11)_A001_B009_f0004_A.npy,data\collab_cache\VID_ (11)_A001_B009_f0004_B.npy,VID_ (11),848,480,1,9
VID_ (11)_A001_B002_f0008,N,data\collab_cache\VID_ (11)_A001_B002_f0008_A.npy,data\collab_cache\VID_ (11)_A001_B002_f0008_B.npy,VID_ (11),848,480,1,2
VID_ (11)_A001_B003_f0008,N,data\collab_cache\VID_ (11)_A001_B003_f0008_A.npy,data\collab_cache\VID_ (11)_A001_B003_f0008_B.npy,VID_ (11),848,480,1,3
VID_ (11)_A001_B004_f0008,N,data\collab_cache\VID_ (11)_A001_B004_f0008_A.npy,data\collab_cache\VID_ (11)_A001_B004_f0008_B.npy,VID_ (11),848,480,1,4
VID_ (11)_A001_B005_f0008,N,data\collab_cache\VID_ (11)_A001_B005_f0008_A.npy,data\collab_cache\VID_ (11)_A001_B005_f0008_B.npy,VID_ (11),848,480,1,5
VID_ (11)_A001_B006_f0008,N,data\collab_cache\VID_ (11)_A001_B006_f0008_A.npy,data\collab_cache\VID_ (11)_A001_B006_f0008_B.npy,VID_ (11),848,480,1,6
VID_ (11)_A001_B007_f0008,N,data\collab_cache\VID_ (11)_A001_B007_f0008_A.npy,data\collab_cache\VID_ (11)_A001_B007_f0008_B.npy,VID_ (11),848,480,1,7
VID_ (11)_A001_B009_f0008,N,data\collab_cache\VID_ (11)_A001_B009_f0008_A.npy,data\collab_cache\VID_ (11)_A001_B009_f0008_B.npy,VID_ (11),848,480,1,9
VID_ (11)_A001_B002_f0012,N,data\collab_cache\VID_ (11)_A001_B002_f0012_A.npy,data\collab_cache\VID_ (11)_A001_B002_f0012_B.npy,VID_ (11),848,480,1,2
VID_ (11)_A001_B003_f0012,N,data\collab_cache\VID_ (11)_A001_B003_f0012_A.npy,data\collab_cache\VID_ (11)_A001_B003_f0012_B.npy,VID_ (11),848,480,1,3
VID_ (11)_A001_B004_f0012,N,data\collab_cache\VID_ (11)_A001_B004_f0012_A.npy,data\collab_cache\VID_ (11)_A001_B004_f0012_B.npy,VID_ (11),848,480,1,4
VID_ (11)_A001_B005_f0012,N,data\collab_cache\VID_ (11)_A001_B005_f0012_A.npy,data\collab_cache\VID_ (11)_A001_B005_f0012_B.npy,VID_ (11),848,480,1,5
